id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
1301,2012-02-24,37,19,7,NA,NA,NA,NA,NA,NA,Investment,Tekstil'shhiki,4808269.831,101708,0.112559644,0.118537385,5879,1463,4,6207,5580,7,0,1183,1,0,5,1,no,0,0,1,no,no,no,yes,no,no,no,no,101982,46076,55906,13028,6835,6193,63388,31813,31575,25292,7609,17683,5879,3095,2784,6207,3269,2938,14884,7821,7063,19401,9045,10356,11252,5916,5336,330,59,0,0,206,4,60,0,1,0,330,1,0,246,63,20,3,2.322718649,1.729776504,20.75731805,1.729776504,0.425935693,0.258216191,1.50311641,0.054763579,0.082662248,6.382665,3.079203,11.99357,1.96829061,23.61948731,3,1.96829061,2.672761047,3,0.056165621,0.673987457,1.455283704,no,6.106016462,1.763598464,5.915090053,6.860431935,8.046768994,1.138718546,3,no,1.763598461,4,0.310233836,no,9.5848115,5,6.679080616,3,4.00728069,9.089728577,0.118654786,1.071619004,2.773492587,1.733128779,5.796635372,0.793802079,1.235193689,2.006644794,1.941654965,2.886669239,1.29241943,1.164342676,7.726569996,3.254907655,2.763315727,0.954408169,1.235193689,0.749187097,1.843158892,0.258216191,1.425343696,1.42710009,7.059266746,4.132198504,4.195050764,4.819531559,0.486710873,poor,6.98,18.54,0,0,0,0,1,500,1e3,750,0,0,1,0,0,0,0,0,0,0,0,0,0,4.18,43.92,1,1200,0,0,2,750,1250,1e3,0,0,1,1,0,0,0,0,0,0,0,0,1,3.65,42.42,4,75900,2,211706,11,754.55,1272.73,1013.64,0,1,5,4,1,0,0,1,1,0,0,8,2,2.29,36.75,7,117600,2,211706,17,693.75,1187.5,940.63,1,2,8,5,1,0,0,1,1,0,0,10,3,3.43,37.15,20,501939,13,437978,45,730.77,1230.77,980.77,6,10,14,10,4,1,0,1,7,0,1,25,5,12.32,24.87,64,1484151,39,1257471,194,707.18,1190.61,948.9,13,45,67,51,15,3,0,12,25,0,7,84,17,1000000
1302,2012-02-24,31,18,3,NA,NA,NA,NA,NA,NA,Investment,Ajeroport,4662813.069,73007,0.109947031,0.050272014,4348,2058,3,4231,4975,6,1,1020,0,1,4,3,no,0,3,14,no,no,no,no,no,no,no,no,1100773,502659,598114,9151,4737,4414,44166,22748,21418,19690,6156,13534,4348,2225,2123,4231,2201,2030,10478,5479,4999,234407,115098,119309,8098,4177,3921,332,31,2,0,256,12,30,0,1,0,332,2,25,246,39,20,87,1.574050502,1.139727433,13.6767292,1.139727433,0.337281671,0.395744375,0.96164112,0.494805301,0.702932347,17.30697,3.185278,6.739397,3.090201253,37.08241504,61,3.090201253,4.51348772,61,0.048216936,0.578603236,0.985060453,no,9.914542875,2.067706885,4.773228193,5.505977891,6.82549063,0.732453334,28,no,2.067706912,4,0.483005975,no,3.869232419,121,2.634268039,5,14.40732634,4.617262925,4.378635154,1.243314566,3.561751412,4.488865664,15.70824336,1.350548164,0.394006898,2.772961572,3.368903478,2.032698154,1.49866204,1.180040732,4.964246302,3.132627846,1.898466524,0.395744375,0.947700039,0.233033086,0.141224815,0.395744375,0.674416008,0.564713904,5.633082337,3.82986641,4.559049821,2.391817155,0.341404783,poor,0.05,0,1,11299,0,0,1,300,500,400,0,1,0,0,0,0,0,0,0,0,0,1,0,16.32,2.84,9,216137,1,12000,17,688.24,1117.65,902.94,0,9,2,4,1,1,0,1,2,0,0,6,0,17.13,2.67,22,545428,7,111251,48,740.91,1227.27,984.09,4,17,10,10,5,2,0,3,5,0,0,10,2,17,6.26,31,819836,10,610251,75,764.71,1264.71,1014.71,7,25,16,16,7,4,0,3,7,0,0,19,2,15.94,12.46,70,2145609,17,718561,172,789.17,1305.73,1047.45,15,53,44,36,13,9,2,7,14,0,3,50,5,13.61,16.84,254,5130204,51,2086109,662,763.24,1271.24,1017.24,50,197,182,138,69,19,7,22,50,0,15,118,14,4000000
1303,2012-02-24,58,30,12,NA,NA,NA,NA,NA,NA,Investment,Mar'ino,11754772.16,247469,0.188712765,0.090799103,19223,10175,13,19083,21892,14,0,NA,5,0,16,16,no,0,15,2,no,no,no,no,no,no,no,yes,165727,75503,90224,40692,20977,19715,161290,79622,81668,45487,12303,33184,19223,9987,9236,19083,9761,9322,45170,23233,21937,35793,17785,18008,36035,18574,17461,352,3,0,0,4,17,328,0,0,0,352,0,0,0,176,176,89,3.990366316,2.78280883,31.76698991,2.647249159,0.320392941,0.380660437,0.546901504,0.13959027,0.962926333,4.781571,1.986756,10.58509,5.085044313,61.02053175,16,5.22109925,7.03822935,16,0.143581346,1.722976151,0.18569615,no,3.144799212,8.549196505,12.10403252,13.35892616,14.24076674,3.14479921,1,no,3.780969388,48,2.103602483,no,16.49889203,5,8.346599,6,2.126157683,6.288295853,1.945722992,0.463849674,3.522099407,7.199741049,2.895910341,1.521005255,0.378235324,4.864294409,2.316303609,4.618974492,2.494101019,2.990318071,2.609753422,1.859516525,3.953909405,1.544581242,0.648470825,1.564824409,0.885267532,0.380660437,1.883703253,1.939046694,10.08800837,9.655240343,4.386268203,4.420895026,0.578279437,excellent,18.8,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,28.47,0.17,0,0,3,141500,8,528.57,857.14,692.86,1,4,1,2,0,0,0,0,0,0,0,4,1,25.55,8.04,0,0,5,144900,10,525,875,700,2,4,2,2,0,0,0,0,0,0,0,6,1,19.36,14.81,1,50000,8,200978,29,588.46,1e3,794.23,3,11,8,5,2,0,0,1,2,0,0,10,1,19.11,16.46,3,65323,21,897708,55,618,1040,829,5,18,16,13,3,0,0,7,6,0,0,23,4,24.8,9.8,5,78523,30,1423277,85,667.11,1118.42,892.76,9,24,25,21,5,1,0,9,22,0,3,47,7,7500000
1304,2012-02-24,39,16,5,NA,NA,NA,NA,NA,NA,Investment,Tekstil'shhiki,4808269.831,101708,0.112559644,0.118537385,5879,1463,4,6207,5580,7,0,1183,1,0,5,1,no,0,0,1,no,no,no,yes,no,no,no,no,101982,46076,55906,13028,6835,6193,63388,31813,31575,25292,7609,17683,5879,3095,2784,6207,3269,2938,14884,7821,7063,19401,9045,10356,11252,5916,5336,330,59,0,0,206,4,60,0,1,0,330,1,0,246,63,20,3,1.370649943,1.138039772,13.65647727,1.138039772,0.455536089,0.172264028,1.095264415,0.161826235,0.487871474,6.04579,3.282069,11.95909,1.376553878,16.51864653,3,1.376553878,1.720692342,3,0.050831772,0.60998126,1.060345161,no,5.958273043,1.945579945,6.126763867,7.107503312,8.25577665,0.739106012,3,no,1.945579924,4,0.637757859,no,8.993074768,5,6.452449526,3,4.387946623,8.736253484,0.17159893,0.94680699,2.906530303,2.13425138,5.20489864,0.202065348,1.117113401,1.414908063,1.349918233,2.294932507,1.563093726,0.754005254,7.134833265,2.663170923,2.171578995,0.776251433,1.645397658,0.902455871,1.447488609,0.282732075,1.827125761,1.829161746,7.226778183,4.015347526,3.906243135,4.92095839,0.658074701,poor,12.45,0.02,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,7.55,19.31,1,1200,0,0,2,500,1e3,750,0,0,2,0,0,0,0,0,0,0,0,2,1,3.79,35.48,4,90900,0,0,11,630,1100,865,1,1,6,3,0,0,0,0,0,0,0,4,3,2.55,34.65,5,90900,3,213956,22,661.9,1142.86,902.38,1,3,11,6,1,0,0,1,1,0,0,11,4,5.37,35.81,18,493234,13,429078,46,714.63,1207.32,960.98,5,11,15,10,4,1,0,1,7,0,1,22,5,12.79,24.01,59,1402504,41,1633451,170,705.63,1193.75,949.69,10,38,63,43,13,3,0,13,26,0,5,82,16,1000000
1305,2012-02-24,19,12,10,NA,NA,NA,NA,NA,NA,Investment,Kon'kovo,7811375.434,153248,0.127002383,0.135649789,7517,2627,5,7960,9650,5,0,350,3,0,11,3,no,0,11,6,no,no,no,yes,no,no,no,no,123000,58226,64774,16468,8851,7617,100062,55456,44606,36718,11958,24760,7517,4062,3455,7960,4280,3680,19439,10398,9041,24753,13005,11748,14528,7865,6663,314,44,0,0,7,3,260,0,0,0,315,0,0,156,126,33,83,1.55999853,1.02369924,8.976838996,0.748069916,0.341891687,0.502941577,2.180459826,0.285736423,0.261008979,9.117214,5.169272,8.185649,8.766140962,105.1936915,33,8.180907924,10.50650936,42,0.086690298,1.040283571,0.454795612,no,4.436661721,7.34081138,10.30058972,11.43971547,12.17600474,2.186719179,16,no,4.436661717,1,5.619342385,no,12.66929213,32,5.71369754,8,17.3333668,6.327054682,1.195798141,1.580812807,6.640281013,3.872663131,2.770995744,1.573775655,0.475285158,1.832350561,2.885710844,3.599576477,3.566471977,1.401648364,16.11661388,1.344916222,2.460321753,3.478540862,0.699590129,0.491255642,0.993107847,0.502941577,2.180459826,0.174548377,1.686899739,3.555900965,5.002736187,0.622173672,0.075894025,satisfactory,2.85,6.55,1,54930,0,0,4,533.33,833.33,683.33,1,2,0,1,0,0,0,0,2,0,0,2,0,1.78,16.83,6,292102,7,130554,19,617.65,1029.41,823.53,2,5,6,6,0,0,0,0,2,0,1,5,1,5.81,22.94,10,430413,8,159554,32,583.33,1e3,791.67,2,10,12,7,1,0,0,0,6,0,1,10,2,15.71,18.7,17,618690,13,199554,51,667.35,1132.65,900,2,14,19,12,3,1,0,0,8,1,1,14,3,31.11,8.38,22,868708,25,578150,129,701.61,1185.48,943.55,5,30,47,34,12,1,0,1,17,1,1,30,3,30.51,4.29,51,1749146,52,1499321,342,685.58,1156.44,921.01,16,90,118,86,30,1,1,7,36,1,4,81,12,1000000
1306,2012-02-24,50,29,1,NA,NA,NA,NA,NA,NA,Investment,Kapotnja,8097031.584,31167,0.109135307,0.407276235,1683,1033,2,1768,2367,2,0,370,0,0,1,2,no,0,0,0,no,no,yes,no,no,yes,no,no,219609,102106,117503,3687,1914,1773,20975,12157,8818,6505,1929,4576,1683,900,783,1768,889,879,4064,2115,1949,43821,21377,22444,3208,1671,1537,81,39,0,0,21,0,21,0,0,0,81,0,3,38,32,8,43,9.713127068,6.966268608,81.48792256,6.790660213,0.065734219,0.384005299,2.06328931,0.01592949,0.887391605,6.547024,0.346173,10.4839,5.349441971,64.19330365,70,5.349441971,8.620376479,70,0.196007774,2.352093284,0.154255803,no,0.783100727,11.1298931,14.56126606,15.87753281,16.73086326,0.783100723,1,no,3.658205201,48,1.113746291,no,24.12594092,5,10.54209835,6,1.974113789,7.395870372,3.49580375,0.993381082,1.452201931,8.486672457,6.754807357,6.451592803,2.292931959,11.38138391,6.15629106,1.001826715,4.958809575,2.681911574,3.893352885,5.206798958,7.488376215,0.515031498,1.767134469,4.117645711,0.688397013,0.384005299,0.669200517,0.581275602,11.23843586,14.65396735,6.3573182600000004,6.169247346,0.664841518,excellent,23.01,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5,1.89,0,0,0,0,1,1e3,1500,1250,0,0,0,1,0,0,0,1,1,0,0,1,0,25.73,10.66,0,0,0,0,1,1e3,1500,1250,0,0,0,1,0,0,0,1,1,0,0,1,0,21.44,14.02,0,0,1,34100,2,1e3,1500,1250,0,0,0,2,0,0,0,2,2,0,0,1,0,16.28,12.44,0,0,7,239188,13,641.67,1041.67,841.67,1,4,3,5,0,0,0,2,3,0,0,8,0,15.29,5.92,3,64271,27,1490455,74,627.27,1053.03,840.15,8,23,21,18,4,0,0,6,8,0,0,39,6,4000000
1307,2012-02-24,74,45,4,NA,NA,NA,NA,NA,NA,Investment,Orehovo-Borisovo Juzhnoe,7128794.338,145576,0.075790042,0.100455735,5594,4792,7,7227,11178,7,1,NA,1,0,7,2,no,0,6,0,no,no,no,no,no,yes,no,no,129207,55959,73248,13595,6998,6597,104635,50319,54316,27346,8321,19025,5594,2876,2718,7227,3718,3509,14976,7670,7306,28334,11674,16660,11923,6142,5781,195,28,0,0,0,3,164,0,0,0,195,0,0,0,188,7,53,2.166226953,1.076223741,12.39663722,1.033053102,0.204185666,0.251502593,3.120248685,0.841331439,0.35345097,5.777636,1.863385,5.651283,5.121765942,61.4611913,27,4.912794659,6.861533926,27,0.143993926,1.727927114,1.229815586,no,1.346179444,11.705562,15.04975149,16.69834766,17.30436758,1.246010641,23,no,1.246010641,52,2.289368708,no,17.57940087,32,2.306674179,6,7.120482524,5.406272038,3.148650363,2.051306232,6.449528492,4.571261897,1.031437896,1.426675513,0.62124247,1.423775076,1.262376776,6.595780255,4.009109435,2.673460616,4.801137939,1.496530414,3.825913532,1.937952567,0.592664733,1.627795831,0.690442813,0.251502593,2.579388027,0.309223145,8.346075104,12.7105095,3.196096168,3.49148981,0.469417762,poor,0,9.18,0,0,0,0,1,300,500,400,0,1,0,0,0,0,0,0,1,0,0,0,0,0.96,15.82,0,0,4,70500,19,544.44,944.44,744.44,1,6,8,4,0,0,0,0,1,0,0,6,1,5.05,10.95,0,0,9,717500,28,662.96,1129.63,896.3,1,8,11,6,1,1,0,0,2,0,0,8,1,11.47,6.16,2,54500,12,1177021,38,685.71,1157.14,921.43,3,10,13,9,2,1,0,0,2,0,0,12,2,20.87,2.74,2,54500,17,1399021,49,697.83,1195.65,946.74,3,12,20,9,3,2,0,2,5,0,0,16,4,17.38,2.51,2,54500,30,1555688,84,694.59,1189.19,941.89,10,18,32,16,6,2,0,4,11,0,2,43,9,11400000
1308,2012-02-24,43,29,4,NA,NA,NA,NA,NA,NA,Investment,Butyrskoe,5027634.003,68630,0.045674312,0.460556389,4571,1784,1,4386,3337,1,0,NA,1,0,4,4,no,0,5,14,no,no,no,no,yes,no,no,no,155572,73864,81708,9507,5028,4479,43045,22370,20675,16078,5607,10471,4571,2367,2204,4386,2362,2024,10572,5580,4992,32228,16752,15476,8482,4481,4001,214,59,0,0,100,3,50,0,2,0,214,0,2,158,42,12,125,0.773589041,0.61887123,7.426454763,0.61887123,0.394487692,0.803828854,1.830618672,0.071231431,0.10430755,17.11584,1.237764,5.394335,1.826986102,21.92383322,61,1.800909909,2.25113739,99,0.041061268,0.492735219,0.375616759,no,9.878789704,2.311997016,4.529092772,5.125693193,6.613337518,0.866843991,5,no,0.868982408,30,0.549608126,no,3.475402775,121,5.262093517,5,12.40841862,5.561714626,3.435225998,0.260559171,6.573478791,1.527872603,15.57679497,1.737792497,0.733777667,2.259164205,5.268693302,4.648065624,0.73620919,1.267756424,4.490089486,0.819569204,2.110744071,1.34075268,0.685471477,0.306403747,0.164753729,0.803828854,1.637387805,1.388408101,4.34392445,0.52384353,1.926431713,2.055190592,0.179511286,poor,15.1,31.92,2,18848,0,0,4,600,1e3,800,1,1,1,1,0,0,0,0,0,0,1,0,0,7.22,50.77,5,56848,2,16645,11,600,1062.5,831.25,3,1,5,2,0,0,0,0,0,0,1,2,0,5.08,40.75,19,602373,6,120055,31,669.23,1096.15,882.69,5,8,7,10,1,0,0,0,2,0,1,4,2,9.24,28.22,31,1016656,12,216355,55,732.65,1204.08,968.37,6,18,12,13,5,0,1,4,5,0,2,15,2,17.99,15.85,60,1650570,17,350634,146,660.14,1108.7,884.42,8,52,41,30,14,0,1,8,20,0,3,38,5,17.3,14.66,251,4552301,42,1628565,674,782.73,1304.28,1043.5,43,198,182,138,86,21,6,21,63,2,16,122,11,6700000
1309,2012-02-24,54,30,11,NA,NA,NA,NA,NA,NA,Investment,Silino,9780189.547,37807,0.371990002,0.136244425,2427,1427,3,2370,2506,3,0,NA,0,0,0,0,no,0,1,0,no,no,no,no,no,no,no,no,38075,17162,20913,5063,2491,2572,22548,11443,11105,10196,3090,7106,2427,1189,1238,2370,1187,1183,5561,2716,2845,7365,3630,3735,4510,2236,2274,61,30,7,0,6,1,17,0,0,0,61,0,2,9,46,4,29,29.27820271,23.53248049,280.7501974,23.39584978,0.084497458,0.604267351,17.75759202,0.104525927,0.8682375,5.309037,2.658259,29.17963,3.775471875,45.3056625,28,4.119327583,5.805368021,28,0.372202028,4.466424337,0.415983201,no,20.36019724,33.82729412,36.51950999,37.27524032,38.55487882,2.638287818,14,no,6.77875177,49,0.819143697,no,39.94455973,83,30.05348141,1,45.506393,23.91075778,22.91954107,19.23180462,23.83201229,20.58468447,42.12130783,4.015383726,2.011446341,5.248730609,5.190355649,30.70438408,16.27824667,1.980090011,31.62556644,4.027625361,4.687927026,1.556714346,1.015271693,1.48738376,3.30506353,0.604267351,4.196216159,0.727952551,30.37488053,4.496999732,1.289804569,22.87017172,0.300103183,no data,69.47,0,0,0,0,0,1,1e3,1500,1250,0,0,0,1,0,0,0,0,0,0,0,0,0,68.97,2.51,0,0,0,0,1,1e3,1500,1250,0,0,0,1,0,0,0,0,1,0,0,0,0,39.22,14.41,1,20038,1,2100,1,1e3,1500,1250,0,0,0,1,0,0,0,0,1,0,1,0,0,28.33,16.5,1,20038,1,2100,7,528.57,857.14,692.86,0,4,1,2,0,0,0,0,1,0,1,0,0,24.33,12.04,3,51038,7,49700,14,507.14,857.14,682.14,0,7,4,3,0,0,0,0,2,0,1,6,1,24.7,6.97,3,51038,7,49700,14,507.14,857.14,682.14,0,7,4,3,0,0,0,1,3,0,2,8,2,2450000
1310,2012-02-24,291,189,2,NA,NA,NA,NA,NA,NA,Investment,Kurkino,7792845.494,21155,0.528252203,0,2539,2794,4,2733,6620,4,0,920,0,0,7,1,no,0,4,0,no,no,no,no,no,no,no,no,942118,440615,501503,5515,2829,2686,13143,6291,6852,2497,708,1789,2539,1316,1223,2733,1393,1340,5971,3055,2916,197154,99086,98068,4971,2564,2407,504,37,116,29,164,127,14,0,16,1,510,14,45,86,8,357,47,11.49871509,7.255072854,85.70464219,7.142053516,1.621452328,0.710464685,1.753024792,0.117437994,2.693310548,11.10852,1.064346,13.44921,6.117541673,73.41050008,41,6.668904241,9.455372785,41,0.35669754,4.280370482,0.201193592,no,4.007368525,17.42712887,20.13364169,20.88098531,22.17467727,2.552818995,14,no,4.007368517,1,2.633918873,no,21.71421314,83,12.90143739,1,29.22707942,8.897993327,6.709597462,3.409201455,8.561431789,5.953936369,23.66716751,7.378440029,0.855111383,2.080595632,3.473435515,11.72586906,4.575396536,1.43113619,15.0456821,7.280378195,12.63158253,5.606250815,0.947210652,2.791192317,1.653351728,0.710464685,1.163004525,1.168572864,14.62016102,26.90604255,15.81693972,6.624950228,0.853574972,good,48,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,40.85,0,0,0,1,0,3,766.67,1166.67,966.67,0,1,0,2,0,0,0,0,0,0,0,2,0,34.24,0,0,0,2,7500,7,900,1428.57,1164.29,0,1,1,4,1,0,0,1,2,0,0,4,0,27.49,0,0,0,2,7500,11,890.91,1409.09,1150,0,1,2,7,1,0,0,1,2,0,0,4,0,17,0.28,1,7100,5,292618,19,1005.26,1605.26,1305.26,0,2,3,10,3,1,0,1,2,0,0,7,0,14.06,1.06,3,53940,12,461830,41,880.49,1439.02,1159.76,0,7,10,16,7,1,0,1,3,0,0,10,2,7750000
1311,2012-02-24,44,27,6,NA,NA,NA,NA,NA,NA,Investment,Severnoe Tushino,9249237.174,156377,0.374067926,0,10190,4116,5,11319,9891,5,0,1145,3,0,1,2,no,0,5,0,no,no,no,no,no,no,no,no,53786,24231,29555,22961,12039,10922,93843,47269,46574,39573,12538,27035,10190,5334,4856,11319,5929,5390,26095,13597,12498,11372,5629,5743,20140,10531,9609,318,50,7,1,16,9,235,0,0,0,318,0,2,165,93,58,22,1.47039075,0.872207475,10.4664897,0.872207475,0.364246636,0.260191676,1.488076687,0.776067915,1.639241081,17.06229,3.993389,8.892763,4.743932999,56.92719598,4,4.855356223,6.600797268,4,0.112067887,1.344814645,1.0258492320000001,no,1.914074282,11.51641665,14.19373145,14.95133063,16.23048626,1.914074268,1,no,1.988033809,14,1.802762148,no,15.44665986,83,6.743197135,1,23.540123349999998,6.282991361,2.624169833,2.002423525,5.8399983,0,21.01732837,0.718857694,0.911511105,2.595605659,7.797300964,5.122493158,1.40904814,1.996805112,11.06561732,1.160604729,8.871440804,1.672839494,0.18896189,1.067712706,0.474182619,0.260191676,0.619148034,2.040484727,9.931793162,24.25620341,11.92395897,1.112690562,0.312660518,satisfactory,0,0,0,0,1,0,2,400,750,575,0,1,1,0,0,0,0,0,0,0,0,0,1,5.15,0,0,0,3,55380,8,516.67,916.67,716.67,2,2,3,1,0,0,0,1,0,0,0,1,1,23.14,0,1,9881,4,174458,15,658.33,1125,891.67,3,3,5,3,1,0,0,1,0,0,1,3,1,28.72,3.83,1,9881,5,184458,22,657.89,1131.58,894.74,3,5,8,4,2,0,0,1,0,0,1,8,1,25.37,7.94,5,80636,15,438398,51,679.55,1159.09,919.32,7,13,17,9,4,1,0,6,3,0,1,13,1,20.01,8.05,27,725896,45,999153,153,725,1218.75,971.88,9,38,50,38,15,3,0,13,13,0,1,53,5,6650000
1312,2012-02-24,61,40,2,NA,NA,NA,NA,NA,NA,Investment,Lomonosovskoe,3326418.741,83844,0.051880656,0,4688,3091,5,5027,8359,7,1,46,1,0,6,4,no,0,1,4,no,no,no,no,no,no,no,no,64317,29113,35204,10333,4897,5436,49242,24015,25227,24269,7744,16525,4688,2213,2475,5027,2417,2610,11526,5458,6068,13171,6380,6791,9123,4346,4777,206,39,0,0,109,12,46,0,0,0,210,0,0,153,33,24,68,3.859647206,2.127648242,17.66658733,1.472215611,0.445636399,0.113928918,0.711734484,0.06021732,2.034704754,9.777026,4.796367,11.21372,6.096872501,73.16247002,42,8.064623488,10.66769728,42,0.081708938,0.980507257,1.021886902,no,6.22250143,4.597521837,7.181667539,8.316000886,9.079404377,0.515616329,16,no,4.597521841,4,3.505818626,no,10.89241126,50,10.82172324,8,16.60516802,3.925956769,0.712682269,1.234388346,4.19011006,4.879237589,7.879021447,4.200329315,0.409049702,3.163527406,7.993736547,4.360075909,1.000818514,2.017628449,13.36839324,2.460405518,0.692067361,2.105160216,1.041273293,0.662370637,0.32341596,0.113928918,1.885600169,0.294652013,2.16872694,2.939463612,2.336437131,4.231215914,0.318438838,satisfactory,13.48,0,0,0,0,0,1,1e3,1500,1250,0,0,0,1,0,0,0,0,1,0,0,1,0,4.6,0,2,12206,0,0,25,820,1340,1080,0,5,9,9,1,0,1,0,1,0,0,2,0,8.63,0,4,69180,6,193500,61,776.67,1283.33,1030,1,12,21,21,5,0,1,0,1,0,1,10,0,13.94,0,9,158211,9,211100,83,745.12,1225.61,985.37,1,22,24,28,7,0,1,1,2,0,1,18,0,11.97,3.02,30,570891,18,467835,187,771.43,1291.21,1031.32,5,38,66,53,21,3,1,1,7,1,3,41,1,16.26,5.05,70,1594795,47,1624111,399,775.93,1292.33,1034.13,21,86,125,114,43,9,1,8,35,1,7,91,6,990000
